Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786045230176,976.6058807373047,300,2,1.3,730.8434295654297,300,2,1.3,1436.3193817138672,300,2,1.3,1451.002197265625,300,0,1.3,17389.790893554688,1999,1716,1998,4396,1999,1999,1999,1999,0,0,3.5714287757873535,3.5714287757873535,0,3.846153974533081,3.7037036418914795,3.7037036418914795,32353095680,8589930496,3703713792,0
200,1786045230176,976.6058807373047,300,0,0.70625,730.8434295654297,300,2,0.70625,1436.3193817138672,300,2,0.70625,1451.002197265625,300,0,0.70625,17389.790893554688,1999,1716,1998,4396,1999,1999,1999,1999,0,0,3.5714287757873535,3.5714287757873535,0,3.846153974533081,3.7037036418914795,3.7037036418914795,32353095680,8589930496,3704643584,0
199,1786045230376,977.0971984863281,300,0,0.26249999999999996,731.3279571533203,300,0,0.26249999999999996,1437.0665893554688,300,0,0.26249999999999996,1451.8337097167969,300,0,0.26249999999999996,17393.26708984375,1999,1716,1998,4396,1999,1999,1999,1999,19.047618865966797,15.000000953674316,26.3157901763916,26.3157901763916,15.000000953674316,10,15.000000953674316,15.789472579956055,32353095680,8589930496,3729879040,0
199,1786045230576,977.5417938232422,300,0,0.25624999999999987,731.8262329101563,300,0,0.25624999999999987,1437.782470703125,300,0,0.25624999999999987,1452.4515533447266,300,0,0.25624999999999987,17396.53889465332,1999,1716,1998,4396,1999,1999,1999,1999,0,10,30.000001907348633,15.789472579956055,14.285715103149414,10,9.523809432983398,10,32353095680,8589930496,3748720640,0
199,1786045230776,977.9997253417969,300,0,0.25624999999999987,732.2773132324219,300,0,0.25624999999999987,1438.540542602539,300,0,0.25624999999999987,1453.0343933105469,300,0,0.25624999999999987,17399.802200317383,1999,1716,1998,4396,1999,1999,1999,1999,10,5.263157844543457,16.666667938232422,15.000000953674316,5.263157844543457,14.285715103149414,11.111111640930176,10,32353095680,8589930496,3764977664,0
199,1786045230976,978.4676055908203,300,0,0.26249999999999996,732.8448028564453,300,0,0.26249999999999996,1439.2836151123047,300,0,0.26249999999999996,1453.6343231201172,300,0,0.26249999999999996,17403.197372436523,1999,1716,1998,4396,1999,1999,1999,1999,9.523809432983398,9.523809432983398,25,14.285715103149414,10,11.111111640930176,10,15.000000953674316,32353095680,8589930496,3768557568,0
199,1786045231176,978.9532928466797,300,0,0.26249999999999996,733.4159240722656,300,0,0.26249999999999996,1439.9159851074219,300,0,0.26249999999999996,1454.2911224365234,300,0,0.26249999999999996,17406.577926635742,1999,1716,1998,4396,1999,1999,1999,1999,10,5.555555820465088,15.000000953674316,10.526315689086914,5.263157844543457,13.636363983154297,15.000000953674316,10.526315689086914,32353095680,8589930496,3750965248,0
199,1786045231376,979.5945129394531,300,0,0.26875000000000004,733.9871826171875,300,0,0.26875000000000004,1440.6492614746094,300,0,0.26875000000000004,1455.0310668945313,300,0,0.26875000000000004,17410.292449951172,1999,1716,1998,4396,1999,1999,1999,1999,10.526315689086914,20,25,20,20,5.555555820465088,10,20,32353095680,8589930496,3747147776,0
199,1786045231576,980.2369689941406,300,0,0.26875000000000004,734.4657135009766,300,0,0.26875000000000004,1441.293716430664,300,0,0.26875000000000004,1455.6380462646484,300,0,0.26875000000000004,17413.730758666992,1999,1716,1998,4396,1999,1999,1999,1999,15.789472579956055,10.526315689086914,10.526315689086914,11.111111640930176,10.526315689086914,10,15.789472579956055,10.526315689086914,32353095680,8589930496,3747377152,0
199,1786045231776,980.7422027587891,300,0,0.26875000000000004,734.9568939208984,300,0,0.26875000000000004,1441.9536590576172,300,0,0.26875000000000004,1456.302490234375,300,0,0.26875000000000004,17417.075775146484,1999,1716,1998,4396,1999,1999,1999,1999,10.526315689086914,0,10.526315689086914,15.000000953674316,10,10,15.789472579956055,15.789472579956055,32353095680,8589930496,3767046144,0
199,1786045231976,981.2024230957031,300,0,0.26249999999999996,735.4380187988281,300,0,0.26249999999999996,1442.7587280273438,300,0,0.26249999999999996,1456.9495391845703,300,0,0.26249999999999996,17420.479400634766,1999,1716,1998,4396,1999,1999,1999,1999,13.636363983154297,10.526315689086914,10,5,9.523809432983398,10,26.3157901763916,20,32353095680,8589930496,3772612608,0
199,1786045232176,981.6612396240234,300,0,0.26249999999999996,735.9406127929688,300,0,0.26249999999999996,1443.6063842773438,300,0,0.26249999999999996,1457.462661743164,300,0,0.26249999999999996,17423.8341217041,1999,1716,1998,4396,1999,1999,1999,1999,5.555555820465088,13.636363983154297,10,5,10,10.526315689086914,31.57894515991211,10.526315689086914,32353095680,8589930496,3792433152,0
199,1786045232376,982.2197875976563,300,0,0.26249999999999996,736.5296936035156,300,0,0.26249999999999996,1444.3467864990234,300,0,0.26249999999999996,1458.2074890136719,300,0,0.26249999999999996,17427.425750732422,1999,1716,1998,4396,1999,1999,1999,1999,10,15.789472579956055,15.000000953674316,21.052631378173828,10.526315689086914,10,20,23.809524536132813,32353095680,8589930496,3800358912,0
