Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786317618615,189.46316528320313,300,0,1.33125,68.61001586914063,300,2,1.33125,162.425537109375,300,2,1.33125,147.8402099609375,300,2,1.33125,1626.7728729248047,4873,5088,5136,5147,4873,4873,4873,4873,3.5714287757873535,3.4482758045196533,6.896551609039307,3.5714287757873535,3.4482758045196533,0,3.4482758045196533,0,32353087488,8589930496,2416754688,0
200,1786317618615,189.46316528320313,300,0,0.70625,68.61001586914063,300,2,0.70625,162.425537109375,300,0,0.70625,147.8402099609375,300,2,0.70625,1626.7728729248047,4873,5088,5136,5147,4873,4873,4873,4873,3.5714287757873535,3.4482758045196533,6.896551609039307,3.5714287757873535,3.4482758045196533,0,3.4482758045196533,0,32353087488,8589930496,2416754688,0
200,1786317618815,189.4697265625,28800,0,1.48125,68.61080932617188,28800,0,1.48125,162.43121337890625,28800,0,1.48125,147.84268188476563,28800,0,1.48125,1627.3562622070313,4873,5088,5136,5147,4873,4873,4873,4873,4.545454502105713,0,0,0,0,0,0,0,32353087488,8589930496,2417012736,0
199,1786317619016,189.47340393066406,300,0,1.4125,68.61160278320313,300,2,1.4125,162.4346923828125,300,2,1.4125,147.84579467773438,300,2,1.4125,1627.9200744628906,4873,5088,5136,5147,4873,4873,4873,4873,0,0,0,0,0,0,4.761904716491699,0,32353087488,8589930496,2417012736,0
200,1786317619216,189.47354125976563,300,0,0.96875,68.61167907714844,300,2,0.96875,162.4348907470703,300,0,0.96875,147.8458709716797,300,2,0.96875,1628.391357421875,4873,5088,5136,5147,4873,4873,4873,4873,0,0,0,0,0,0,0,0,32353087488,8589930496,2416492544,0
200,1786317619416,189.474365234375,28800,0,0.96875,68.61190795898438,28800,0,0.96875,162.43870544433594,28800,0,0.96875,147.84622192382813,28800,0,0.96875,1628.902328491211,4873,5088,5136,5147,4873,4873,4873,4873,0,0,0,0,0,0,0,0,32353087488,8589930496,2416492544,0
199,1786317619617,189.4755096435547,28800,0,1.48125,68.61299133300781,300,0,1.48125,162.44493103027344,300,0,1.425,147.8490753173828,300,2,1.425,1629.464126586914,4873,5088,5136,5147,4873,4873,4873,4873,0,0,4.761904716491699,4.761904716491699,0,0,0,4.761904716491699,32353087488,8589930496,2416492544,0
200,1786317619817,189.47581481933594,28800,0,0.975,68.61421203613281,28800,0,0.975,162.44879150390625,28800,0,0.975,147.84938049316406,28800,0,0.975,1630.0911865234375,4873,5088,5136,5147,4873,4873,4873,4873,0,0,0,0,0,0,0,0,32353087488,8589930496,2416492544,0
200,1786317620017,189.47601318359375,28800,0,1.48125,68.61436462402344,28800,0,1.48125,162.45069885253906,28800,0,1.48125,147.8495330810547,28800,0,1.48125,1630.569076538086,4873,5088,5136,5147,4873,4873,4873,4873,0,0,0,0,0,0,0,0,32353087488,8589930496,2416492544,0
200,1786317620218,189.47666931152344,28800,0,1.40625,68.61514282226563,300,0,1.40625,162.45452880859375,300,2,1.375,147.85443115234375,300,0,1.375,1631.140151977539,4873,5088,5136,5147,4873,4873,4873,4873,0,0,0,0,0,0,0,0,32353087488,8589930496,2416492544,0
