Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786056228215,244.85614013671875,300,2,1.28125,122.82615661621094,300,2,1.28125,608.8189086914063,300,2,1.28125,629.0407409667969,300,0,1.28125,3267.397186279297,2698,1790,1983,5151,2698,2698,2698,2698,3.846153974533081,0,3.846153974533081,3.846153974533081,3.7037036418914795,0,3.846153974533081,0,32353095680,8589930496,2459361280,0
200,1786056228215,244.85614013671875,300,0,0.71875,122.82615661621094,300,2,0.71875,608.8189086914063,300,2,0.71875,629.0407409667969,300,0,0.71875,3267.397186279297,2698,1790,1983,5151,2698,2698,2698,2698,3.846153974533081,0,3.846153974533081,3.846153974533081,3.7037036418914795,0,3.846153974533081,0,32353095680,8589930496,2459361280,0
199,1786056228415,245.0784454345703,300,2,0.26249999999999996,123.04396057128906,300,2,0.26249999999999996,609.5960693359375,300,0,0.26249999999999996,629.2791137695313,300,2,0.26249999999999996,3269.747604370117,2698,1790,1983,5151,2698,2698,2698,2698,5,9.523809432983398,0,5.263157844543457,10,5,40,9.523809432983398,32353095680,8589930496,2488242176,0
199,1786056228615,245.1017303466797,300,2,0.2437499999999999,123.05581665039063,300,2,0.2437499999999999,611.9417266845703,300,0,0.2437499999999999,629.2898864746094,300,2,0.2437499999999999,3273.2539825439453,2698,1790,1983,5151,2698,2698,2698,2698,0,0,0,0,0,0,100,0,32353095680,8589930496,2636095488,0
200,1786056228815,245.35943603515625,300,0,0.2749999999999999,123.34996032714844,300,0,0.2749999999999999,613.8472137451172,300,0,0.2749999999999999,629.8235473632813,300,0,0.2749999999999999,3277.2491149902344,2698,1790,1983,5151,2698,2698,2698,2698,0,0,0,0,0,0,100,0,32353095680,8589930496,2671931392,0
199,1786056229015,245.3954620361328,150,2,0.25,123.41464233398438,150,2,0.25,613.8957824707031,150,2,0.25,631.9630889892578,150,0,0.25,3280.733657836914,2698,1790,1983,5151,2698,2698,2698,2698,2.5641026496887207,0,4.878048419952393,56.09756088256836,4.878048419952393,7.317072868347168,32.5,10.256410598754883,32353095680,8589930496,2828754944,0
200,1786056229215,245.50180053710938,13000,0,0.375,123.51364135742188,13000,0,0.375,614.1183471679688,13000,0,0.375,634.2965393066406,13000,0,0.375,3284.6868438720703,2698,1790,1983,5151,2698,2698,2698,2698,2.5641026496887207,0,4.878048419952393,56.09756088256836,4.878048419952393,7.317072868347168,32.5,10.256410598754883,32353095680,8589930496,2851516416,0
199,1786056229415,245.6728515625,300,2,0.25,123.71348571777344,300,0,0.25,615.7216491699219,300,0,0.25,634.5178527832031,300,0,0.25,3288.029037475586,2698,1790,1983,5151,2698,2698,2698,2698,5,4.878048419952393,42.5,46.153846740722656,2.5,7.317072868347168,7.500000476837158,5,32353095680,8589930496,2960093184,0
199,1786056229615,245.6912384033203,300,2,0.2437499999999999,123.72807312011719,300,0,0.2437499999999999,618.364013671875,300,0,0.2437499999999999,634.5579376220703,300,2,0.2437499999999999,3292.001190185547,2698,1790,1983,5151,2698,2698,2698,2698,0,0,100,0,0,0,0,4.761904716491699,32353095680,8589930496,3059064832,0
199,1786056229815,245.964599609375,300,2,0.25624999999999987,124.05339050292969,300,2,0.25624999999999987,619.0572052001953,300,2,0.25624999999999987,635.7473754882813,300,0,0.25624999999999987,3295.5647735595703,2698,1790,1983,5151,2698,2698,2698,2698,14.285715103149414,15.000000953674316,21.052631378173828,60.000003814697266,0,5,15.000000953674316,5.263157844543457,32353095680,8589930496,3064336384,0
