Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786044993136,764.3292694091797,300,0,0.69375,514.2507934570313,300,2,0.69375,1172.7645416259766,300,0,0.69375,1189.4683990478516,300,0,0.69375,15658.895278930664,5065,5065,5063,5001,5065,5065,5065,5065,3.5714287757873535,0,3.5714287757873535,7.142857551574707,9.67741870880127,3.5714287757873535,3.5714287757873535,6.896551609039307,32353095680,8589930496,3691319296,0
200,1786044993136,764.3292694091797,300,0,0.69375,514.2507934570313,300,2,0.69375,1172.7645416259766,300,0,0.69375,1189.4683990478516,300,0,0.69375,15658.895278930664,5065,5065,5063,5001,5065,5065,5065,5065,3.5714287757873535,0,3.5714287757873535,7.142857551574707,9.67741870880127,3.5714287757873535,3.5714287757873535,6.896551609039307,32353095680,8589930496,3691319296,0
200,1786044993336,764.3320617675781,28800,0,0.96875,514.2517395019531,28800,0,0.96875,1172.7693634033203,28800,0,0.96875,1189.478988647461,28800,0,0.96875,15659.56216430664,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3691319296,0
200,1786044993537,764.3331604003906,28800,0,1.475,514.2526550292969,300,0,1.475,1172.776626586914,300,0,1.40625,1189.4829406738281,300,2,1.40625,15660.13996887207,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3691319296,0
200,1786044993737,764.3333892822266,28800,0,1.48125,514.2528533935547,28800,0,1.48125,1172.7799072265625,28800,0,1.48125,1189.4832611083984,28800,0,1.48125,15660.633377075195,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3691933696,0
200,1786044993938,764.3336029052734,28800,0,1.1875,514.2530517578125,300,0,1.1875,1172.782943725586,300,0,1.23125,1189.483657836914,300,2,1.23125,15661.120635986328,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3691933696,0
200,1786044994138,764.3349456787109,28800,0,1.48125,514.253662109375,28800,0,1.48125,1172.787826538086,28800,0,1.48125,1189.4862060546875,28800,0,1.48125,15661.682586669922,5065,5065,5063,5001,5065,5065,5065,5065,0,0,4.761904716491699,0,0,0,0,0,32353095680,8589930496,3691933696,0
200,1786044994339,764.3361663818359,28800,0,1.48125,514.2551422119141,300,0,1.48125,1172.8649444580078,300,0,1.41875,1189.4871826171875,300,2,1.41875,15662.295852661133,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,9.523809432983398,0,32353095680,8589930496,3691933696,0
200,1786044994539,764.3362884521484,28800,0,1.48125,514.2552642822266,28800,0,1.48125,1172.8678894042969,28800,0,1.48125,1189.4873504638672,28800,0,1.48125,15662.797256469727,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3691933696,0
200,1786044994740,764.3374786376953,28800,0,1.31875,514.2617645263672,300,0,1.31875,1172.8783111572266,300,0,1.31875,1189.4976654052734,300,0,1.31875,15663.392333984375,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,4.761904716491699,0,32353095680,8589930496,3691868160,0
200,1786044994940,764.3376312255859,28800,0,1.475,514.2619171142578,28800,0,1.475,1172.8813171386719,28800,0,1.475,1189.4978637695313,28800,0,1.475,15663.871139526367,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3691868160,0
200,1786044995141,764.3377990722656,28800,0,1.475,514.2620697021484,300,0,1.475,1172.8844451904297,300,0,1.4375,1189.498031616211,300,2,1.4375,15664.375473022461,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3691868160,0
200,1786044995341,764.3433074951172,28800,0,1.1875,514.2633514404297,28800,0,1.1875,1172.8920440673828,28800,0,1.1875,1189.5052490234375,28800,0,1.1875,15665.017776489258,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044995542,764.3434600830078,28800,0,1.475,514.2635040283203,300,0,1.475,1172.8950653076172,300,0,1.4125,1189.5054473876953,300,2,1.4125,15665.508377075195,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044995742,764.3436126708984,28800,0,1.475,514.2636413574219,28800,0,1.475,1172.8980560302734,28800,0,1.475,1189.5056610107422,28800,0,1.475,15666.008697509766,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044995943,764.3446044921875,28800,0,1.48125,514.2644958496094,300,0,1.48125,1172.904541015625,300,0,1.425,1189.51416015625,300,0,1.425,15666.56069946289,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
199,1786044996144,764.3447418212891,28800,0,1.48125,514.2646636962891,28800,0,1.48125,1172.9074096679688,28800,0,1.48125,1189.5143585205078,300,0,1.325,15667.080108642578,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044996344,764.3472900390625,28800,0,0.96875,514.2655487060547,28800,0,0.96875,1172.9087982177734,28800,0,0.96875,1189.5149841308594,300,0,0.96875,15667.686767578125,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044996544,764.348876953125,28800,0,1.48125,514.2662353515625,28800,0,1.48125,1172.9124450683594,28800,0,1.48125,1189.5168914794922,28800,0,1.48125,15668.258529663086,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044996745,764.349609375,28800,0,1.475,514.2669830322266,28800,0,1.475,1172.9181671142578,28800,0,1.475,1189.5195770263672,28800,0,1.475,15668.813766479492,5065,5065,5063,5001,5065,5065,5065,5065,0,4.761904716491699,0,5,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044996945,764.3497467041016,28800,0,1.48125,514.2671051025391,300,0,1.48125,1172.9212493896484,300,0,1.425,1189.5197296142578,300,2,1.425,15669.290725708008,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044997146,764.3504180908203,28800,0,1.40625,514.2679748535156,28800,0,1.40625,1172.9268646240234,28800,0,1.40625,1189.5211486816406,28800,0,1.40625,15669.863342285156,5065,5065,5063,5001,5065,5065,5065,5065,0,0,4.761904716491699,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044997346,764.3509063720703,28800,0,1.48125,514.2757110595703,300,0,1.48125,1172.930160522461,300,0,1.41875,1189.5215759277344,300,2,1.41875,15670.41323852539,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044997547,764.3510894775391,28800,0,1.48125,514.27587890625,28800,0,1.48125,1172.9331665039063,28800,0,1.48125,1189.5217895507813,28800,0,1.48125,15670.894943237305,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044997747,764.3516082763672,28800,0,1.48125,514.2763671875,300,0,1.48125,1172.9376983642578,300,0,1.425,1189.5237274169922,300,2,1.425,15671.42236328125,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,4.761904716491699,0,32353095680,8589930496,3686219776,0
200,1786044997948,764.351806640625,28800,0,1.475,514.2765808105469,28800,0,1.475,1172.9414367675781,28800,0,1.475,1189.5239715576172,28800,0,1.475,15671.932479858398,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,4.761904716491699,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044998148,764.3520355224609,28800,0,1.4625000000000001,514.27734375,300,0,1.4625000000000001,1172.9453430175781,300,0,1.4,1189.524429321289,300,2,1.4,15672.442520141602,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044998349,764.3527069091797,28800,0,1.10625,514.2781219482422,28800,0,1.10625,1172.9513244628906,28800,0,1.10625,1189.5265655517578,300,0,1.10625,15673.044662475586,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,4.761904716491699,0,0,0,0,32353095680,8589930496,3686219776,0
200,1786044998549,764.3528900146484,28800,0,1.10625,514.2782897949219,300,0,1.10625,1172.9544677734375,300,0,1.1875,1189.526840209961,300,2,1.1875,15673.540664672852,5065,5065,5063,5001,5065,5065,5065,5065,0,0,0,0,0,0,0,0,32353095680,8589930496,3686207488,0
