Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786221394713,628.6055755615234,300,0,1.33125,502.6055145263672,300,2,1.33125,830.9366912841797,300,2,1.33125,857.3325805664063,300,2,1.33125,6380.068664550781,4823,4770,4807,4820,4823,4823,4823,4823,7.692307949066162,0,20,0,4,8,4,3.846153974533081,32353087488,8589930496,2487013376,0
200,1786221394713,628.6055755615234,300,0,1.33125,502.6055145263672,300,0,0.71875,830.9366912841797,300,2,0.71875,857.3325805664063,300,2,0.71875,6380.068664550781,4823,4770,4807,4820,4823,4823,4823,4823,7.692307949066162,0,20,0,4,8,4,3.846153974533081,32353087488,8589930496,2487013376,0
199,1786221394914,628.612060546875,28800,0,1.48125,502.61448669433594,28800,0,1.48125,830.9376525878906,28800,0,1.48125,857.3332214355469,28800,0,1.48125,6380.605026245117,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487013376,0
200,1786221395114,628.6160583496094,300,0,0.975,502.61570739746094,300,0,0.96875,830.9408264160156,300,0,0.975,857.3436279296875,300,2,0.975,6381.198822021484,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,4.761904716491699,0,0,0,32353087488,8589930496,2487013376,0
199,1786221395315,628.6166381835938,28800,0,1.475,502.616455078125,28800,0,1.475,830.9442291259766,28800,0,1.475,857.34423828125,28800,0,1.475,6381.755752563477,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487013376,0
200,1786221395515,628.6168060302734,28800,0,1.24375,502.618408203125,28800,0,1.24375,830.9444732666016,28800,0,1.24375,857.3444366455078,28800,0,1.24375,6382.244613647461,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487013376,0
200,1786221395715,628.6174774169922,28800,0,1.48125,502.61949157714844,28800,0,1.48125,830.9469604492188,28800,0,1.48125,857.3554229736328,300,0,1.48125,6382.82421875,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,4.761904716491699,0,0,0,0,32353087488,8589930496,2487013376,0
200,1786221395916,628.6175231933594,28800,0,1.475,502.6195526123047,28800,0,1.475,830.9481506347656,28800,0,1.475,857.3554992675781,28800,0,1.475,6383.300491333008,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487013376,0
200,1786221396116,628.6175537109375,28800,0,1.48125,502.6195983886719,28800,0,1.48125,830.9481964111328,28800,0,1.48125,857.3555297851563,300,0,1.48125,6383.781295776367,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487013376,0
199,1786221396317,628.6202239990234,300,0,1.4125,502.6205139160156,300,2,1.4125,830.9515686035156,300,2,1.4125,857.35791015625,300,2,1.4125,6384.343124389648,4823,4770,4807,4820,4823,4823,4823,4823,0,4.761904716491699,0,0,0,0,4.761904716491699,0,32353087488,8589930496,2487721984,0
200,1786221396517,628.6204528808594,300,2,0.56875,502.62071228027344,300,2,0.56875,830.9522399902344,300,0,0.56875,857.3582611083984,300,2,0.56875,6384.84455871582,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,4.761904716491699,0,32353087488,8589930496,2487721984,0
200,1786221396717,628.6204833984375,28800,0,1.48125,502.6207580566406,28800,0,1.48125,830.9523162841797,28800,0,1.48125,857.3583221435547,28800,0,1.48125,6385.330261230469,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487721984,0
200,1786221396918,628.6209564208984,300,2,1.41875,502.624755859375,300,0,1.41875,830.9558715820313,300,2,1.41875,857.3614654541016,300,2,1.41875,6385.901748657227,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487721984,0
199,1786221397118,628.6211242675781,28800,0,1.48125,502.62535095214844,28800,0,1.48125,830.9582366943359,28800,0,1.48125,857.3616943359375,28800,0,1.48125,6386.4000244140625,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487721984,0
200,1786221397318,628.6216125488281,28800,0,0.975,502.62586975097656,28800,0,0.975,830.9614562988281,28800,0,0.975,857.3629455566406,28800,0,0.975,6387.044830322266,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487721984,0
200,1786221397519,628.6223602294922,28800,0,1.15,502.6270446777344,28800,0,1.15,830.9685363769531,28800,0,1.15,857.3743591308594,28800,0,1.15,6387.599685668945,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,4.761904716491699,0,0,0,0,32353087488,8589930496,2487721984,0
200,1786221397719,628.6238555908203,28800,0,1.48125,502.627197265625,28800,0,1.48125,830.9687194824219,28800,0,1.48125,857.3745727539063,28800,0,1.48125,6388.107116699219,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487721984,0
200,1786221397920,628.6268920898438,300,0,1.4125,502.62733459472656,300,2,1.4125,830.9688568115234,300,2,1.4125,857.3747100830078,300,2,1.4125,6388.597396850586,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487721984,0
199,1786221398120,628.6276092529297,28800,0,1.48125,502.628173828125,28800,0,1.48125,830.9713897705078,28800,0,1.48125,857.3846282958984,28800,0,1.48125,6389.1405029296875,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,4.761904716491699,0,32353087488,8589930496,2487721984,0
200,1786221398320,628.6279449462891,28800,0,0.975,502.628662109375,300,0,0.975,830.9717559814453,300,2,0.975,857.3883209228516,300,0,0.975,6389.76220703125,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487721984,0
200,1786221398521,628.6281433105469,28800,0,1.175,502.62879943847656,28800,0,1.175,830.9718933105469,28800,0,1.175,857.3915863037109,28800,0,1.175,6390.245452880859,4823,4770,4807,4820,4823,4823,4823,4823,0,0,0,0,0,0,0,0,32353087488,8589930496,2487721984,0
