Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786023688072,1205.1268768310547,300,2,0.96875,1092.2586517333984,300,2,0.96875,1324.4266052246094,300,0,0.96875,1341.3489837646484,300,0,0.96875,11189.083862304688,605,1936,1855,5151,605,605,605,605,3.5714287757873535,3.5714287757873535,6.896551609039307,7.407407283782959,3.5714287757873535,3.5714287757873535,3.5714287757873535,6.896551609039307,32353083392,8589930496,3191431168,0
199,1786023688072,1205.126953125,300,0,0.73125,1092.2586517333984,300,2,0.73125,1324.4266052246094,300,2,0.73125,1341.3489837646484,300,0,0.73125,11189.083862304688,605,1936,1855,5151,605,605,605,605,3.5714287757873535,3.5714287757873535,6.896551609039307,7.407407283782959,3.5714287757873535,3.5714287757873535,3.5714287757873535,6.896551609039307,32353083392,8589930496,3191431168,0
199,1786023688272,1205.758056640625,300,0,0.26249999999999996,1092.8184509277344,300,0,0.26249999999999996,1325.1391296386719,300,0,0.26249999999999996,1342.2057647705078,300,0,0.26249999999999996,11192.783386230469,605,1936,1855,5151,605,605,605,605,15.000000953674316,15.000000953674316,15.000000953674316,31.57894515991211,15.789472579956055,15.789472579956055,20,15.789472579956055,32353083392,8589930496,3224805376,0
199,1786023688472,1206.2391204833984,300,0,0.2749999999999999,1093.2369537353516,300,0,0.2749999999999999,1325.8766021728516,300,0,0.2749999999999999,1342.8728790283203,300,0,0.2749999999999999,11196.049621582031,605,1936,1855,5151,605,605,605,605,10,5.263157844543457,15.789472579956055,20,15.000000953674316,10,26.3157901763916,10,32353083392,8589930496,3228663808,0
199,1786023688672,1206.7641143798828,13666.666666666666,0,0.3812500000000001,1093.808609008789,13666.666666666666,0,0.3812500000000001,1326.9962310791016,13666.666666666666,0,0.3812500000000001,1343.5184478759766,13666.666666666666,0,0.3812500000000001,11199.876602172852,605,1936,1855,5151,605,605,605,605,10.526315689086914,19.047618865966797,26.3157901763916,20,15.000000953674316,11.111111640930176,30.000001907348633,11.111111640930176,32353083392,8589930496,3278000128,0
199,1786023688872,1207.1960906982422,15600,0,0.28749999999999987,1094.2607116699219,15600,0,0.28749999999999987,1328.7063293457031,15600,0,0.28749999999999987,1344.1836242675781,15600,0,0.28749999999999987,11204.007507324219,605,1936,1855,5151,605,605,605,605,10.526315689086914,15.000000953674316,10,26.3157901763916,10.526315689086914,9.523809432983398,100,23.809524536132813,32353083392,8589930496,3369058304,0
199,1786023689072,1207.6961975097656,15133.333333333334,0,0.3062499999999999,1094.841552734375,15133.333333333334,0,0.3062499999999999,1330.2994689941406,15133.333333333334,0,0.3062499999999999,1344.7588653564453,15133.333333333334,0,0.3062499999999999,11208.150360107422,605,1936,1855,5151,605,605,605,605,15.000000953674316,15.789472579956055,10.526315689086914,20,15.789472579956055,15.789472579956055,100,11.111111640930176,32353083392,8589930496,3434590208,0
199,1786023689272,1208.2657928466797,300,0,0.26875000000000004,1095.4318084716797,300,0,0.26875000000000004,1331.3190155029297,300,0,0.26875000000000004,1345.5411376953125,300,0,0.26875000000000004,11212.02751159668,605,1936,1855,5151,605,605,605,605,15.000000953674316,15.789472579956055,10.526315689086914,20,15.789472579956055,15.789472579956055,100,11.111111640930176,32353083392,8589930496,3421089792,0
199,1786023689472,1208.8221893310547,300,0,0.26875000000000004,1095.9620056152344,300,0,0.26875000000000004,1331.9394226074219,300,0,0.26875000000000004,1346.1510925292969,300,0,0.26875000000000004,11215.325744628906,605,1936,1855,5151,605,605,605,605,12.820513725280762,10.526315689086914,15.789472579956055,17.948719024658203,12.820513725280762,10.810811042785645,24.324325561523438,15.384615898132324,32353083392,8589930496,3440365568,0
199,1786023689672,1209.4287109375,300,0,0.25624999999999987,1096.5280456542969,300,0,0.25624999999999987,1332.5388488769531,300,0,0.25624999999999987,1346.8704986572266,300,0,0.25624999999999987,11218.837265014648,605,1936,1855,5151,605,605,605,605,19.047618865966797,10.526315689086914,10.526315689086914,20,15.000000953674316,9.523809432983398,14.285715103149414,10.526315689086914,32353083392,8589930496,3440447488,0
