Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786046182031,1912.630844116211,300,0,1.1125,1678.2667388916016,300,0,1.1125,2593.971405029297,300,2,1.1125,2609.8566131591797,300,2,1.1125,24742.62875366211,1990,605,1978,5152,1990,1990,1990,1990,0,0,3.846153974533081,3.7037036418914795,3.846153974533081,3.7037036418914795,3.846153974533081,7.407407283782959,32353095680,8589930496,3710124032,0
200,1786046182031,1912.6318359375,300,0,1.1125,1678.2669830322266,300,0,1.1125,2593.9714965820313,300,2,1.1125,2609.8566284179688,300,2,1.1125,24742.631774902344,1990,605,1978,5152,1990,1990,1990,1990,0,0,3.846153974533081,3.7037036418914795,3.846153974533081,3.7037036418914795,3.846153974533081,7.407407283782959,32353095680,8589930496,3710124032,0
199,1786046182231,1913.1600036621094,300,0,0.26875000000000004,1679.0841522216797,300,0,0.26875000000000004,2594.5526123046875,300,0,0.26875000000000004,2610.459243774414,300,0,0.26875000000000004,24746.165130615234,1990,605,1978,5152,1990,1990,1990,1990,19.047618865966797,25,10,20,10,10.526315689086914,15.000000953674316,10.526315689086914,32353095680,8589930496,3725008896,0
199,1786046182431,1913.7095031738281,300,0,0.25,1679.6471405029297,300,0,0.25,2595.094482421875,300,0,0.25,2611.0762481689453,300,0,0.25,24749.454193115234,1990,605,1978,5152,1990,1990,1990,1990,10,5.555555820465088,5.555555820465088,5.263157844543457,10.526315689086914,15.789472579956055,15.000000953674316,20,32353095680,8589930496,3724013568,0
200,1786046182631,1914.1728210449219,300,0,0.26875000000000004,1680.1559448242188,300,0,0.26875000000000004,2595.780487060547,300,0,0.26875000000000004,2611.6659393310547,300,0,0.26875000000000004,24752.73812866211,1990,605,1978,5152,1990,1990,1990,1990,5.263157844543457,5.263157844543457,19.047618865966797,19.047618865966797,15.000000953674316,15.000000953674316,15.000000953674316,5.263157844543457,32353095680,8589930496,3727699968,0
199,1786046182831,1914.6508026123047,300,0,0.26249999999999996,1680.6956329345703,300,0,0.26249999999999996,2596.5286254882813,300,0,0.26249999999999996,2612.166213989258,300,0,0.26249999999999996,24756.02914428711,1990,605,1978,5152,1990,1990,1990,1990,10.526315689086914,14.285715103149414,16.666667938232422,0,10,10,10.526315689086914,11.111111640930176,32353095680,8589930496,3736453120,0
200,1786046183031,1915.1780548095703,300,0,0.25624999999999987,1681.2757415771484,300,0,0.25624999999999987,2597.1834716796875,300,0,0.25624999999999987,2612.718963623047,300,0,0.25624999999999987,24759.392868041992,1990,605,1978,5152,1990,1990,1990,1990,10,14.285715103149414,15.789472579956055,11.111111640930176,14.285715103149414,10.526315689086914,10,10,32353095680,8589930496,3750543360,0
200,1786046183231,1915.6837768554688,300,2,0.26875000000000004,1681.8807373046875,300,2,0.26875000000000004,2597.785629272461,300,0,0.26875000000000004,2613.482894897461,300,0,0.26875000000000004,24762.887237548828,1990,605,1978,5152,1990,1990,1990,1990,5.263157844543457,11.111111640930176,15.000000953674316,20,10.526315689086914,20,10,10.526315689086914,32353095680,8589930496,3761016832,0
199,1786046183431,1916.155258178711,300,0,0.25624999999999987,1682.4286499023438,300,0,0.25624999999999987,2598.4881286621094,300,0,0.25624999999999987,2614.0882263183594,300,0,0.25624999999999987,24766.236206054688,1990,605,1978,5152,1990,1990,1990,1990,10.526315689086914,10,25,20,15.000000953674316,15.789472579956055,10,10,32353095680,8589930496,3762442240,0
200,1786046183631,1916.7359008789063,300,0,0.2749999999999999,1682.9886932373047,300,0,0.2749999999999999,2599.2247772216797,300,0,0.2749999999999999,2614.5608825683594,300,0,0.2749999999999999,24769.649520874023,1990,605,1978,5152,1990,1990,1990,1990,10,5,15.789472579956055,5.263157844543457,10.526315689086914,22.72727394104004,10,10,32353095680,8589930496,3778936832,0
