Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786319236431,756.0242309570313,300,0,0.725,649.3482360839844,300,2,0.725,2254.885284423828,300,2,0.725,2308.680938720703,300,0,0.725,12572.012725830078,605,1716,605,5147,605,605,605,605,3.846153974533081,7.407407283782959,0,0,0,3.846153974533081,7.407407283782959,0,32353087488,8589930496,2726408192,0
200,1786319236431,756.0242309570313,300,0,0.725,649.3482360839844,300,2,0.725,2254.885284423828,300,2,0.725,2308.680938720703,300,0,0.725,12572.012725830078,605,1716,605,5147,605,605,605,605,3.846153974533081,7.407407283782959,0,0,0,3.846153974533081,7.407407283782959,0,32353087488,8589930496,2726408192,0
199,1786319236631,756.208251953125,16333.333333333334,2,0.28749999999999987,649.4761505126953,16333.333333333334,2,0.28749999999999987,2255.0858612060547,16333.333333333334,2,0.28749999999999987,2311.010055541992,16333.333333333334,0,0.28749999999999987,12575.762985229492,605,1716,605,5147,605,605,605,605,5,0,9.523809432983398,71.42857360839844,4.761904716491699,0,5,5,32353087488,8589930496,2753953792,0
199,1786319236831,756.2228393554688,16200,2,0.28749999999999987,649.4971008300781,16133.333333333334,2,0.28749999999999987,2255.1045989990234,16133.333333333334,2,0.28749999999999987,2314.111831665039,16133.333333333334,0,0.28749999999999987,12579.842956542969,605,1716,605,5147,605,605,605,605,0,0,0,95.23809814453125,0,0,0,0,32353087488,8589930496,2753953792,0
199,1786319237031,756.4188842773438,16333.333333333334,2,0.28749999999999987,649.6839294433594,16333.333333333334,2,0.28749999999999987,2255.386962890625,16333.333333333334,2,0.28749999999999987,2316.4256134033203,16333.333333333334,0,0.28749999999999987,12583.748260498047,605,1716,605,5147,605,605,605,605,5,0,5.263157844543457,60.000003814697266,0,0,10,20,32353087488,8589930496,2743488512,0
199,1786319237231,756.4532165527344,16066.666666666666,0,0.29374999999999996,649.6929321289063,16066.666666666666,2,0.29374999999999996,2255.4068603515625,16066.666666666666,0,0.29374999999999996,2319.5633392333984,16066.666666666666,0,0.29374999999999996,12587.843994140625,605,1716,605,5147,605,605,605,605,0,0,0,0,4.761904716491699,0,0,100,32353087488,8589930496,2743717888,0
199,1786319237431,756.4696044921875,16000,2,0.29374999999999996,649.7070770263672,16000,2,0.29374999999999996,2255.430419921875,16000,2,0.29374999999999996,2322.6908264160156,16000,0,0.29374999999999996,12591.958435058594,605,1716,605,5147,605,605,605,605,0,0,0,0,0,5,0,100,32353087488,8589930496,2745180160,0
200,1786319237631,756.6474304199219,16066.666666666666,2,0.29374999999999996,649.9132232666016,16066.666666666666,2,0.29374999999999996,2255.6893463134766,16066.666666666666,0,0.29374999999999996,2325.071258544922,16066.666666666666,0,0.29374999999999996,12595.868942260742,605,1716,605,5147,605,605,605,605,0,0,0,0,0,5,0,100,32353087488,8589930496,2747908096,0
199,1786319237831,756.6540374755859,16000,2,0.29374999999999996,649.9196472167969,16000,2,0.29374999999999996,2255.706512451172,16000,2,0.29374999999999996,2328.215850830078,16000,0,0.29374999999999996,12599.903213500977,605,1716,605,5147,605,605,605,605,2.5,4.878048419952393,5,2.5641026496887207,0,2.5,2.4390242099761963,87.5,32353087488,8589930496,2754187264,0
199,1786319238032,756.8530578613281,15933.333333333334,0,0.3125,650.1516418457031,15933.333333333334,0,0.3125,2256.2452697753906,15933.333333333334,0,0.3125,2330.186279296875,15933.333333333334,2,0.3125,12603.756530761719,605,1716,605,5147,605,605,605,605,0,5.263157844543457,19.047618865966797,9.523809432983398,4.761904716491699,5,0,63.15789031982422,32353087488,8589930496,2768781312,0
