Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786057482978,578.4915771484375,300,2,0.725,463.8323669433594,300,2,0.725,3113.1022033691406,300,0,0.725,3362.359603881836,300,0,0.725,13442.782440185547,1716,3922,5147,3294,1716,1716,1716,1716,3.7037036418914795,7.407407283782959,3.846153974533081,7.692307949066162,0,3.7037036418914795,0,3.7037036418914795,32353095680,8589930496,2458222592,0
200,1786057482978,578.4915771484375,300,2,0.725,463.8323669433594,300,2,0.725,3113.1022033691406,300,0,0.725,3362.359603881836,300,0,0.725,13442.782440185547,1716,3922,5147,3294,1716,1716,1716,1716,3.7037036418914795,7.407407283782959,3.846153974533081,7.692307949066162,0,3.7037036418914795,0,3.7037036418914795,32353095680,8589930496,2458222592,0
199,1786057483178,578.7219543457031,0,2,0.26249999999999996,463.95921325683594,0,2,0.26249999999999996,3114.2692260742188,0,0,0.26249999999999996,3363.34375,0,0,0.26249999999999996,13446.270416259766,1716,3922,5147,3294,1716,1716,1716,1716,5,0,45,36.842105865478516,5,5,9.090909004211426,0,32353095680,8589930496,2585722880,0
199,1786057483378,578.7330780029297,300,2,0.2437499999999999,463.96929931640625,300,2,0.2437499999999999,3115.2010345458984,300,0,0.2437499999999999,3365.2815704345703,300,2,0.2437499999999999,13450.287628173828,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,65,4.761904716491699,0,31.57894515991211,0,32353095680,8589930496,2693320704,0
200,1786057483578,578.9483489990234,15600,0,0.26875000000000004,464.0839538574219,15600,0,0.26875000000000004,3117.5040283203125,15600,0,0.26875000000000004,3365.4525756835938,15600,0,0.26875000000000004,13453.992797851563,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,65,4.761904716491699,0,31.57894515991211,0,32353095680,8589930496,2503495680,0
199,1786057483778,579.0678405761719,16666.666666666664,2,0.2749999999999999,464.42564392089844,16666.666666666664,2,0.2749999999999999,3119.7296447753906,16666.666666666664,0,0.2749999999999999,3365.6231384277344,16666.666666666664,2,0.2749999999999999,13457.837203979492,1716,3922,5147,3294,1716,1716,1716,1716,5,5,5.128205299377441,9.756096839904785,0,2.5641026496887207,87.17948913574219,7.317072868347168,32353095680,8589930496,2624421888,0
199,1786057483978,579.0787353515625,300,2,0.2437499999999999,464.4361877441406,300,2,0.2437499999999999,3122.5801849365234,300,0,0.2437499999999999,3365.6351623535156,300,2,0.2437499999999999,13461.829391479492,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,100,0,32353095680,8589930496,2723393536,0
200,1786057484178,579.2353057861328,300,0,0.2749999999999999,464.6581268310547,300,0,0.2749999999999999,3124.681869506836,300,0,0.2749999999999999,3365.8697967529297,300,0,0.2749999999999999,13465.493606567383,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,100,0,32353095680,8589930496,2703302656,0
199,1786057484378,579.4485168457031,300,2,0.2749999999999999,464.7611541748047,300,2,0.2749999999999999,3126.866500854492,300,0,0.2749999999999999,3365.9386291503906,300,2,0.2749999999999999,13469.09684753418,1716,3922,5147,3294,1716,1716,1716,1716,4.878048419952393,4.878048419952393,7.500000476837158,2.5641026496887207,4.878048419952393,5,84.61538696289063,2.6315789222717285,32353095680,8589930496,2728157184,0
199,1786057484578,579.4594573974609,300,2,0.2437499999999999,464.77552795410156,300,2,0.2437499999999999,3129.7969512939453,300,0,0.2437499999999999,3365.9603729248047,300,2,0.2437499999999999,13473.169387817383,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,100,0,32353095680,8589930496,2736529408,0
200,1786057484778,579.66650390625,300,0,0.26875000000000004,464.99024963378906,300,0,0.26875000000000004,3131.779281616211,300,0,0.26875000000000004,3366.345230102539,300,0,0.26875000000000004,13476.85629272461,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,100,0,32353095680,8589930496,2765565952,0
199,1786057484978,579.843017578125,16933.333333333336,2,0.26875000000000004,465.0508117675781,16933.333333333336,2,0.26875000000000004,3132.578567504883,16933.333333333336,2,0.26875000000000004,3368.1619262695313,16933.333333333336,0,0.26875000000000004,13480.691604614258,1716,3922,5147,3294,1716,1716,1716,1716,5.128205299377441,5,20.512821197509766,40,2.5641026496887207,2.5641026496887207,37.5,7.317072868347168,32353095680,8589930496,2922520576,0
199,1786057485179,579.8562927246094,150,2,0.25624999999999987,465.0605163574219,150,2,0.25624999999999987,3132.592727661133,150,0,0.25624999999999987,3370.895004272461,150,0,0.25624999999999987,13484.540512084961,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,100,5,0,0,0,32353095680,8589930496,2930380800,0
199,1786057485379,580.0737609863281,300,0,0.2437499999999999,465.351806640625,300,2,0.2437499999999999,3133.3287200927734,300,0,0.2437499999999999,3372.4580078125,300,0,0.2437499999999999,13488.2685546875,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,100,5,0,0,0,32353095680,8589930496,2966450176,0
200,1786057485579,580.1178283691406,50,2,0.25624999999999987,465.3626251220703,50,2,0.25624999999999987,3135.966812133789,50,0,0.25624999999999987,3372.5945892333984,50,2,0.25624999999999987,13492.14811706543,1716,3922,5147,3294,1716,1716,1716,1716,2.5641026496887207,7.500000476837158,65,33.333335876464844,2.5641026496887207,7.142857551574707,5,2.5,32353095680,8589930496,3115057152,0
199,1786057485779,580.1384735107422,250,2,0.25,465.4966278076172,250,2,0.25,3138.5084381103516,250,0,0.25,3372.6049194335938,250,2,0.25,13495.974960327148,1716,3922,5147,3294,1716,1716,1716,1716,9.090909004211426,5,95,0,0,0,4.761904716491699,0,32353095680,8589930496,3123548160,0
200,1786057485979,580.3971862792969,300,2,0.2437499999999999,465.7423095703125,300,0,0.2437499999999999,3140.339813232422,300,0,0.2437499999999999,3372.8748168945313,300,2,0.2437499999999999,13499.528213500977,1716,3922,5147,3294,1716,1716,1716,1716,10,13.636363983154297,5.263157844543457,10.526315689086914,13.636363983154297,0,72.22222137451172,5,32353095680,8589930496,2867482624,0
199,1786057486179,580.4078216552734,0,2,0.25624999999999987,465.87464904785156,0,2,0.25624999999999987,3142.9877014160156,0,0,0.25624999999999987,3372.929885864258,0,2,0.25624999999999987,13503.476974487305,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,4.761904716491699,0,0,100,0,32353095680,8589930496,2875256832,0
199,1786057486379,580.4234313964844,300,2,0.25,465.8865966796875,300,2,0.25,3145.736862182617,300,0,0.25,3372.9591369628906,300,2,0.25,13507.297332763672,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,5,100,4.761904716491699,32353095680,8589930496,2880389120,0
199,1786057486579,580.6551818847656,250,2,0.2437499999999999,466.21006774902344,250,0,0.2437499999999999,3147.3490600585938,250,0,0.2437499999999999,3373.5298919677734,250,0,0.2437499999999999,13510.993133544922,1716,3922,5147,3294,1716,1716,1716,1716,0,0,10,20,5.263157844543457,5,57.142860412597656,5.263157844543457,32353095680,8589930496,2865033216,0
199,1786057486779,580.6655883789063,17000,2,0.26875000000000004,466.2952575683594,17000,2,0.26875000000000004,3147.377151489258,17000,2,0.26875000000000004,3376.2236938476563,17000,0,0.26875000000000004,13514.871688842773,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,100,0,0,0,0,32353095680,8589930496,2865033216,0
199,1786057486979,580.678466796875,16800,2,0.26875000000000004,466.3348083496094,16800,2,0.26875000000000004,3147.3875732421875,16800,2,0.26875000000000004,3378.7599029541016,16800,0,0.26875000000000004,13518.497848510742,1716,3922,5147,3294,1716,1716,1716,1716,0,4.761904716491699,0,95.23809814453125,0,0,0,4.761904716491699,32353095680,8589930496,2865033216,0
199,1786057487179,580.9439544677734,250,2,0.2437499999999999,466.69407653808594,250,0,0.2437499999999999,3148.781036376953,250,0,0.2437499999999999,3379.5253295898438,250,2,0.2437499999999999,13522.20263671875,1716,3922,5147,3294,1716,1716,1716,1716,14.285715103149414,5.263157844543457,52.6315803527832,26.3157901763916,10,10.526315689086914,15.789472579956055,10.526315689086914,32353095680,8589930496,2765135872,0
199,1786057487379,580.9549102783203,17000,2,0.26249999999999996,466.77264404296875,17000,2,0.26249999999999996,3151.56396484375,17000,0,0.26249999999999996,3379.540802001953,17000,2,0.26249999999999996,13526.138854980469,1716,3922,5147,3294,1716,1716,1716,1716,0,0,14.285715103149414,0,0,0,85,0,32353095680,8589930496,2765271040,0
199,1786057487579,580.9673614501953,150,2,0.25,466.78436279296875,150,2,0.25,3154.2747650146484,150,0,0.25,3379.5571899414063,150,2,0.25,13529.865264892578,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,100,0,32353095680,8589930496,2763841536,0
199,1786057487780,581.2970733642578,150,0,0.25,467.1310272216797,150,2,0.25,3154.7340698242188,150,2,0.25,3381.200729370117,150,0,0.25,13533.57502746582,1716,3922,5147,3294,1716,1716,1716,1716,0,14.285715103149414,0,57.894737243652344,0,10.526315689086914,15.789472579956055,10,32353095680,8589930496,2763460608,0
200,1786057487980,581.3383331298828,16666.666666666664,2,0.2749999999999999,467.1540985107422,16666.666666666664,2,0.2749999999999999,3154.7823791503906,16666.666666666664,2,0.2749999999999999,3383.9730224609375,16666.666666666664,0,0.2749999999999999,13537.51773071289,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,100,0,0,4.761904716491699,0,32353095680,8589930496,2919841792,0
199,1786057488180,581.3816223144531,300,2,0.25,467.1698760986328,300,0,0.25,3154.816421508789,300,0,0.25,3386.4055786132813,300,0,0.25,13541.070770263672,1716,3922,5147,3294,1716,1716,1716,1716,5,0,0,100,4.761904716491699,0,0,0,32353095680,8589930496,2820050944,0
200,1786057488380,581.7890777587891,100,2,0.2437499999999999,467.4187927246094,100,2,0.2437499999999999,3155.630081176758,100,0,0.2437499999999999,3387.8058319091797,100,0,0.2437499999999999,13544.859558105469,1716,3922,5147,3294,1716,1716,1716,1716,5,0,0,100,4.761904716491699,0,0,0,32353095680,8589930496,2870321152,0
199,1786057488580,581.7973022460938,50,2,0.26249999999999996,467.4285430908203,50,2,0.26249999999999996,3155.6473388671875,50,2,0.26249999999999996,3390.586441040039,50,0,0.26249999999999996,13548.794158935547,1716,3922,5147,3294,1716,1716,1716,1716,5.128205299377441,2.5,14.634145736694336,75.60975646972656,5,4.878048419952393,5,5.128205299377441,32353095680,8589930496,3010555904,0
200,1786057488780,581.8978118896484,16266.666666666666,0,0.3125,467.5338592529297,16266.666666666666,0,0.3125,3156.676727294922,15800,0,0.3062499999999999,3392.0045776367188,15800,0,0.3062499999999999,13552.453659057617,1716,3922,5147,3294,1716,1716,1716,1716,0,5,36.842105865478516,60.000003814697266,5,0,5.263157844543457,5,32353095680,8589930496,3010998272,0
199,1786057488980,582.1806182861328,16266.666666666666,0,0.28749999999999987,467.68707275390625,16266.666666666666,2,0.28749999999999987,3156.8499755859375,16266.666666666666,2,0.28749999999999987,3394.119384765625,16266.666666666666,0,0.28749999999999987,13556.186767578125,1716,3922,5147,3294,1716,1716,1716,1716,5.263157844543457,0,5,0,4.761904716491699,9.523809432983398,9.523809432983398,78.94737243652344,32353095680,8589930496,3123576832,0
199,1786057489180,582.1957550048828,100,2,0.25624999999999987,467.69618225097656,100,2,0.25624999999999987,3156.8594970703125,100,2,0.25624999999999987,3396.9190826416016,100,0,0.25624999999999987,13560.085021972656,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,0,100,32353095680,8589930496,3230826496,0
200,1786057489380,582.4058990478516,13666.666666666666,0,0.4624999999999999,467.8633728027344,16733.333333333336,0,0.4125000000000001,3157.167999267578,16733.333333333336,0,0.4125000000000001,3399.075485229492,16733.333333333336,0,0.4125000000000001,13563.841384887695,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,0,100,32353095680,8589930496,3218202624,0
199,1786057489580,582.5050659179688,300,2,0.25624999999999987,467.9343719482422,300,2,0.25624999999999987,3157.8653717041016,300,0,0.25624999999999987,3400.846939086914,300,2,0.25624999999999987,13567.454895019531,1716,3922,5147,3294,1716,1716,1716,1716,5,5.128205299377441,17.948719024658203,40,2.5641026496887207,2.5,2.5641026496887207,42.5,32353095680,8589930496,3218624512,0
199,1786057489781,582.5167388916016,250,2,0.2437499999999999,467.9447326660156,250,2,0.2437499999999999,3160.7315673828125,250,0,0.2437499999999999,3400.8571166992188,250,2,0.2437499999999999,13571.459228515625,1716,3922,5147,3294,1716,1716,1716,1716,0,0,100,0,0,0,0,0,32353095680,8589930496,3218624512,0
199,1786057489981,582.7066192626953,300,0,0.26875000000000004,468.1997528076172,300,0,0.26875000000000004,3162.5814361572266,300,0,0.26875000000000004,3401.181350708008,300,0,0.26875000000000004,13575.049606323242,1716,3922,5147,3294,1716,1716,1716,1716,0,0,100,0,0,0,0,0,32353095680,8589930496,3103162368,0
200,1786057490181,582.7840881347656,16733.333333333336,2,0.2749999999999999,468.34002685546875,16733.333333333336,2,0.2749999999999999,3162.6591796875,16733.333333333336,2,0.2749999999999999,3403.7137298583984,16733.333333333336,0,0.2749999999999999,13578.90560913086,1716,3922,5147,3294,1716,1716,1716,1716,2.5,5,35,2.5,5,2.5,7.500000476837158,55,32353095680,8589930496,3177381888,0
199,1786057490381,582.7930450439453,50,2,0.26249999999999996,468.35052490234375,50,2,0.26249999999999996,3162.6707153320313,50,0,0.26249999999999996,3406.497848510742,50,0,0.26249999999999996,13582.745788574219,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,0,100,32353095680,8589930496,3177496576,0
199,1786057490581,583.0086364746094,50,0,0.26249999999999996,468.6069030761719,50,2,0.26249999999999996,3162.9014739990234,50,2,0.26249999999999996,3408.555221557617,50,0,0.26249999999999996,13586.413452148438,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,0,100,32353095680,8589930496,3166912512,0
199,1786057490781,583.0623016357422,16600,2,0.2749999999999999,468.70220947265625,16666.666666666664,2,0.28125,3162.9186248779297,16666.666666666664,2,0.28125,3411.157180786133,16666.666666666664,0,0.28125,13590.218933105469,1716,3922,5147,3294,1716,1716,1716,1716,2.5,2.5641026496887207,2.5641026496887207,35,5,7.500000476837158,2.5,60.000003814697266,32353095680,8589930496,3166965760,0
199,1786057490981,583.0706024169922,17000,2,0.25624999999999987,468.7110290527344,17000,2,0.25624999999999987,3162.9324798583984,17000,0,0.25624999999999987,3413.891082763672,17000,0,0.25624999999999987,13593.952224731445,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,0,100,32353095680,8589930496,3166965760,0
199,1786057491181,583.2919921875,16933.333333333336,2,0.25624999999999987,469.0502471923828,16933.333333333336,0,0.25624999999999987,3163.140884399414,16933.333333333336,2,0.25624999999999987,3415.903045654297,16933.333333333336,0,0.25624999999999987,13597.657531738281,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,0,100,32353095680,8589930496,3124248576,0
199,1786057491381,583.3476867675781,16933.333333333336,2,0.26875000000000004,469.18621826171875,16933.333333333336,2,0.26875000000000004,3164.814697265625,16933.333333333336,0,0.26875000000000004,3416.959213256836,16933.333333333336,2,0.26875000000000004,13601.56591796875,1716,3922,5147,3294,1716,1716,1716,1716,2.5,0,2.5,42.5,2.5641026496887207,7.692307949066162,31.57894515991211,23.076923370361328,32353095680,8589930496,3168866304,0
199,1786057491581,583.3582763671875,50,2,0.25624999999999987,469.19818115234375,50,2,0.25624999999999987,3167.5487213134766,50,0,0.25624999999999987,3416.970245361328,50,2,0.25624999999999987,13605.334457397461,1716,3922,5147,3294,1716,1716,1716,1716,4.761904716491699,0,0,0,0,0,100,0,32353095680,8589930496,3181424640,0
199,1786057491781,583.6507110595703,200,0,0.2437499999999999,469.5345916748047,200,0,0.2437499999999999,3168.8746795654297,200,0,0.2437499999999999,3417.8369903564453,200,2,0.2437499999999999,13609.081298828125,1716,3922,5147,3294,1716,1716,1716,1716,5.263157844543457,13.636363983154297,23.809524536132813,31.57894515991211,0,9.523809432983398,40,10,32353095680,8589930496,3114307584,0
199,1786057491981,583.6790924072266,16933.333333333336,2,0.26875000000000004,469.6016082763672,16933.333333333336,2,0.26875000000000004,3171.6380615234375,16933.333333333336,0,0.26875000000000004,3417.8475036621094,16933.333333333336,2,0.26875000000000004,13613.0302734375,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,0,0,0,100,0,32353095680,8589930496,3155271680,0
199,1786057492181,583.6893463134766,100,2,0.25,469.61183166503906,100,2,0.25,3174.3141479492188,100,0,0.25,3417.8596954345703,100,2,0.25,13616.703491210938,1716,3922,5147,3294,1716,1716,1716,1716,0,0,0,4.761904716491699,0,0,100,0,32353095680,8589930496,3138822144,0
199,1786057492381,584.1078948974609,250,0,0.2437499999999999,469.91236877441406,250,2,0.2437499999999999,3176.1315155029297,250,0,0.2437499999999999,3418.1512756347656,250,2,0.2437499999999999,13620.465225219727,1716,3922,5147,3294,1716,1716,1716,1716,15.000000953674316,0,0,10,10,15.000000953674316,71.42857360839844,19.047618865966797,32353095680,8589930496,3063173120,0
