Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1786057049814,461.11474609375,300,2,0.28749999999999987,343.6200256347656,300,2,0.28749999999999987,2248.3799743652344,300,0,0.28749999999999987,2468.8907470703125,300,0,0.28749999999999987,9993.319366455078,5150,605,1824,605,5150,5150,5150,5150,3.846153974533081,3.7037036418914795,4,0,7.142857551574707,0,7.142857551574707,7.142857551574707,32353095680,8589930496,2459586560,0
200,1786057049814,461.11474609375,300,2,0.28749999999999987,343.6200256347656,300,2,0.28749999999999987,2248.3799743652344,300,0,0.28749999999999987,2468.8907470703125,300,0,0.28749999999999987,9993.319366455078,5150,605,1824,605,5150,5150,5150,5150,3.846153974533081,3.7037036418914795,4,0,7.142857551574707,0,7.142857551574707,7.142857551574707,32353095680,8589930496,2459586560,0
200,1786057050014,461.20314025878906,300,2,0.29374999999999996,343.63072204589844,300,2,0.29374999999999996,2248.5567626953125,300,0,0.29374999999999996,2469.079315185547,300,0,0.29374999999999996,9994.440063476563,5150,605,1824,605,5150,5150,5150,5150,0,0,0,5,0,4.761904716491699,0,0,32353095680,8589930496,2459586560,0
200,1786057050214,461.213134765625,300,2,0.41874999999999996,343.6363830566406,300,2,0.41874999999999996,2248.747573852539,300,0,0.41874999999999996,2469.2335662841797,300,2,0.41874999999999996,9995.515747070313,5150,605,1824,605,5150,5150,5150,5150,0,0,5,4.761904716491699,0,0,0,0,32353095680,8589930496,2459586560,0
200,1786057050414,461.2240905761719,28800,0,1.41875,343.63999938964844,28800,0,1.41875,2248.775192260742,28800,0,1.41875,2469.2759399414063,28800,0,1.41875,9996.371566772461,5150,605,1824,605,5150,5150,5150,5150,0,0,4.761904716491699,0,0,0,9.523809432983398,0,32353095680,8589930496,2459586560,0
200,1786057050615,461.2276916503906,300,0,1.41875,343.64093017578125,300,2,1.41875,2248.7779693603516,300,2,1.41875,2469.2774047851563,300,2,1.41875,9996.931121826172,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,0,0,0,32353095680,8589930496,2459586560,0
200,1786057050815,461.2283935546875,28800,0,1.48125,343.6417236328125,28800,0,1.48125,2248.784408569336,28800,0,1.48125,2469.2787475585938,28800,0,1.48125,9997.502426147461,5150,605,1824,605,5150,5150,5150,5150,0,0,5,0,0,0,0,0,32353095680,8589930496,2459586560,0
200,1786057051016,461.22853088378906,28800,0,1.48125,343.6418762207031,300,0,1.48125,2248.7875366210938,300,0,1.41875,2469.2788848876953,300,2,1.41875,9997.998245239258,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,0,0,0,32353095680,8589930496,2459586560,0
199,1786057051216,461.2287139892578,28800,0,1.48125,343.6420593261719,28800,0,1.48125,2248.7909088134766,28800,0,1.48125,2469.279067993164,28800,0,1.48125,9998.497970581055,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,0,0,0,32353095680,8589930496,2459586560,0
199,1786057051416,461.2300720214844,28800,0,0.975,343.64341735839844,28800,0,0.975,2248.8678283691406,28800,0,0.975,2469.280471801758,28800,0,0.975,9999.237503051758,5150,605,1824,605,5150,5150,5150,5150,0,0,5,0,0,0,0,0,32353095680,8589930496,2459586560,0
199,1786057051616,461.23388671875,300,2,0.29374999999999996,343.6470184326172,300,2,0.29374999999999996,2248.934555053711,300,0,0.29374999999999996,2469.3192443847656,300,0,0.29374999999999996,9999.916778564453,5150,605,1824,605,5150,5150,5150,5150,0,0,5,0,0,0,0,0,32353095680,8589930496,2459828224,0
200,1786057051816,461.24993896484375,300,2,0.29374999999999996,343.6586456298828,300,2,0.29374999999999996,2249.1373291015625,300,0,0.29374999999999996,2469.481170654297,300,0,0.29374999999999996,10001.004211425781,5150,605,1824,605,5150,5150,5150,5150,2.4390242099761963,0,2.5,0,0,0,0,0,32353095680,8589930496,2459828224,0
200,1786057052016,461.2613983154297,300,2,0.28749999999999987,343.67352294921875,300,2,0.28749999999999987,2249.3540649414063,300,0,0.28749999999999987,2469.647186279297,300,0,0.28749999999999987,10002.100402832031,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,0,4.761904716491699,0,32353095680,8589930496,2459828224,0
200,1786057052217,461.27406311035156,28800,0,0.28749999999999987,343.68482971191406,28800,0,0.28749999999999987,2249.559295654297,28800,0,0.28749999999999987,2469.803192138672,28800,0,0.28749999999999987,10003.179214477539,5150,605,1824,605,5150,5150,5150,5150,0,0,4.761904716491699,0,0,0,0,0,32353095680,8589930496,2459828224,0
200,1786057052417,461.2775573730469,28800,0,1.4312500000000001,343.6885528564453,28800,0,1.4312500000000001,2249.5804748535156,28800,0,1.4312500000000001,2469.8087768554688,28800,0,1.4312500000000001,10003.976058959961,5150,605,1824,605,5150,5150,5150,5150,4.761904716491699,0,5,0,4.761904716491699,0,9.523809432983398,0,32353095680,8589930496,2459828224,0
200,1786057052618,461.27867126464844,300,0,1.13125,343.6896057128906,300,0,1.13125,2249.5872497558594,300,0,1.225,2469.810791015625,300,2,1.225,10004.611236572266,5150,605,1824,605,5150,5150,5150,5150,0,0,5,0,0,4.761904716491699,0,0,32353095680,8589930496,2459828224,0
200,1786057052818,461.2788391113281,28800,0,1.475,343.6897735595703,28800,0,1.475,2249.5904846191406,28800,0,1.475,2469.8109436035156,28800,0,1.475,10005.124893188477,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,0,0,0,32353095680,8589930496,2459828224,0
200,1786057053019,461.2790069580078,28800,0,1.48125,343.68995666503906,300,0,1.48125,2249.5936889648438,300,0,1.425,2469.8111114501953,300,0,1.425,10005.619552612305,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,4.761904716491699,0,0,32353095680,8589930496,2459828224,0
199,1786057053219,461.27960205078125,28800,0,1.0375,343.6905212402344,28800,0,1.0375,2249.600067138672,28800,0,1.0375,2469.8120727539063,28800,0,1.0375,10006.17333984375,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,0,0,0,32353095680,8589930496,2459828224,0
200,1786057053419,461.27984619140625,28800,0,0.975,343.6915588378906,28800,0,0.975,2249.6031494140625,28800,0,0.975,2469.812728881836,28800,0,0.975,10006.82682800293,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,0,0,0,32353095680,8589930496,2459828224,0
200,1786057053620,461.28001403808594,28800,0,1.475,343.6917419433594,28800,0,1.475,2249.6063079833984,28800,0,1.475,2469.812942504883,28800,0,1.475,10007.33251953125,5150,605,1824,605,5150,5150,5150,5150,0,0,0,0,0,0,0,0,32353095680,8589930496,2459828224,0
